Transaction_ID,Date,Product_Name,Category,Quantity_Sold,Unit_Price,Total_Amount,Day_of_Week,Month,Season,Year,Supplier,Supplier_Location
TXN-10268,31/07/2023,Papaya,Fruits,2,77.75,155.51,Monday,July,Monsoon,2023,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-10046,12/08/2023,Cauliflower,Vegetables,1,19.33,19.33,Saturday,August,Monsoon,2023,Nature's Cart,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10991,08/01/2023,Turmeric,Vegetables,3,22.15,66.46,Sunday,January,Winter,2023,Nature's Cart,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10876,24/07/2023,Radish,Vegetables,1,24.19,24.19,Monday,July,Monsoon,2023,GreenHarvest,Katraj / Katraj‑Kondhwa Rd
TXN-10773,02/02/2023,Coriander,Vegetables,4,75.62,302.48,Thursday,February,Winter,2023,Vrundavan Farms,Katraj / Katraj‑Kondhwa Rd
TXN-20219,02/12/2024,Spring Onion,Vegetables,3,134.69,404.07,Monday,December,Winter,2024,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20126,13/09/2024,Brinjal,Vegetables,4,123.45,493.8,Friday,September,Monsoon,2024,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10004,14/11/2023,Quinoa,Grains and Pulses,3,54.2,162.6,Tuesday,November,Winter,2023,Urban Roots,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20595,16/05/2024,Fenugreek,Spices and Herbs,1,61.36,61.36,Thursday,May,Summer,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30311,25/07/2025,Mustard Greens,Vegetables,7,71.4,499.8,Friday,July,Monsoon,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30491,29/07/2025,Apples,Fruits,3,132.14,396.42,Tuesday,July,Monsoon,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20077,28/07/2024,Peppercorn,Spices and Herbs,2,285.28,570.56,Sunday,July,Monsoon,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-10837,11/12/2023,Yam,Vegetables,4,9.63,38.51,Monday,December,Winter,2023,Nature's Cart,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10681,22/05/2023,Beetroot,Vegetables,3,30.25,90.75,Monday,May,Summer,2023,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20715,11/08/2024,Turnip,Vegetables,2,147.61,295.22,Sunday,August,Monsoon,2024,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30352,22/11/2025,Cucumber,Vegetables,1,274.64,274.64,Saturday,November,Winter,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30361,10/11/2025,Flax Seeds,Nuts and Seeds,2,980.29,1960.58,Monday,November,Winter,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30197,18/01/2025,Macadamia Nuts,Nuts and Seeds,3,1027.94,3083.82,Saturday,January,Winter,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20148,29/10/2024,Peanuts,Nuts and Seeds,2,275.26,550.52,Tuesday,October,Winter,2024,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10574,30/10/2023,Lentils,Grains and Pulses,3,78.21,234.62,Monday,October,Winter,2023,Urban Roots,"Pimpri (18.6167°N, 73.8000°E)"
TXN-10050,26/09/2023,Kidney Beans,Grains and Pulses,4,178.76,715.06,Tuesday,September,Monsoon,2023,FreshLeaf Agro,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-10853,12/09/2023,Tomatoes,Vegetables,8,75.62,604.99,Tuesday,September,Monsoon,2023,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-20982,19/12/2024,Pecans,Nuts and Seeds,2,488.95,977.9,Thursday,December,Winter,2024,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-20823,03/04/2024,Kale,Vegetables,2,31.9,63.8,Wednesday,April,Summer,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-10833,29/10/2023,Potatoes,Vegetables,1,53.13,53.13,Sunday,October,Winter,2023,Nature's Cart,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20115,12/05/2024,Almonds,Nuts and Seeds,6,471.05,2826.3,Sunday,May,Summer,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-20166,09/07/2024,Mustard Seeds,Spices and Herbs,2,200.79,401.58,Tuesday,July,Monsoon,2024,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30518,21/09/2025,Sage,Spices and Herbs,4,455.19,1820.76,Sunday,September,Monsoon,2025,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-20906,08/12/2024,Macadamia Nuts,Nuts and Seeds,1,555.22,555.22,Sunday,December,Winter,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10971,20/08/2023,Jackfruit,Fruits,2,187.39,374.77,Sunday,August,Monsoon,2023,ANNAPURNA,"Baner (18.5615°N, 73.7810°E)"
TXN-10399,02/10/2023,Pecans,Nuts and Seeds,1,408.1,408.1,Monday,October,Winter,2023,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-30559,27/11/2025,Turnip,Vegetables,2,91.73,183.46,Thursday,November,Winter,2025,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30368,01/01/2025,Raisins,Nuts and Seeds,2,200.2,400.4,Wednesday,January,Winter,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-10019,06/02/2023,Asparagus,Vegetables,2,62.18,124.36,Monday,February,Winter,2023,Nature's Cart,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10684,13/10/2023,Dates,Fruits,4,163.05,652.21,Friday,October,Winter,2023,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10035,14/04/2023,Macadamia Nuts,Nuts and Seeds,3,61.03,183.09,Friday,April,Summer,2023,FreshLeaf Agro,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30829,02/01/2025,Coconut,Fruits,6,341.58,2049.48,Thursday,January,Winter,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10524,15/05/2023,Radish,Vegetables,1,39.55,39.55,Monday,May,Summer,2023,GreenHarvest,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30455,12/12/2025,Tarragon,Spices and Herbs,5,450.15,2250.75,Friday,December,Winter,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10920,20/02/2023,Leek,Vegetables,3,94.31,282.93,Monday,February,Winter,2023,GreenHarvest,Katraj / Katraj‑Kondhwa Rd
TXN-20841,25/11/2024,Blueberries,Fruits,4,33.81,135.24,Monday,November,Winter,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20890,09/05/2024,Raisins,Nuts and Seeds,1,711.18,711.18,Thursday,May,Summer,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10537,11/11/2023,Cashews,Nuts and Seeds,1,186.8,186.8,Saturday,November,Winter,2023,Shivneri Naturals,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20705,12/05/2024,Pear,Fruits,1,277.17,277.17,Sunday,May,Summer,2024,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30931,03/02/2025,Mint,Vegetables,3,100.3,300.9,Monday,February,Winter,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10245,27/12/2023,Garlic,Vegetables,4,66.87,267.48,Wednesday,December,Winter,2023,Vrundavan Farms,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10784,24/12/2023,Pomegranate,Fruits,2,42.42,84.84,Sunday,December,Winter,2023,ANNAPURNA,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-20409,21/03/2024,Coconut,Fruits,2,226.17,452.34,Thursday,March,Summer,2024,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-30537,22/06/2025,Radish,Vegetables,4,157.9,631.6,Sunday,June,Summer,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10154,24/06/2023,Mustard Greens,Vegetables,2,85.86,171.71,Saturday,June,Summer,2023,Vrundavan Farms,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20686,10/06/2024,Capsicum,Vegetables,3,115.9,347.7,Monday,June,Monsoon,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-10625,06/04/2023,Sage,Spices and Herbs,2,377.82,755.64,Thursday,April,Summer,2023,FreshLeaf Agro,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30876,06/02/2025,Spring Onion,Vegetables,1,184.01,184.01,Thursday,February,Winter,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20346,05/11/2024,Poppy Seeds,Nuts and Seeds,3,566.15,1698.45,Tuesday,November,Winter,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10569,19/10/2023,Bay Leaves,Spices and Herbs,4,161.88,647.51,Thursday,October,Winter,2023,Urban Roots,"Pimpri (18.6167°N, 73.8000°E)"
TXN-30933,14/11/2025,Cabbage,Vegetables,3,245.41,736.23,Friday,November,Winter,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-20758,09/11/2024,Soybeans,Grains and Pulses,2,387.26,774.52,Saturday,November,Winter,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20816,05/11/2024,Cashews,Nuts and Seeds,1,836.52,836.52,Tuesday,November,Winter,2024,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30065,25/08/2025,Cashews,Nuts and Seeds,4,787.33,3149.32,Monday,August,Monsoon,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10127,22/03/2023,Pear,Fruits,4,173.52,694.06,Wednesday,March,Summer,2023,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-30977,01/11/2025,Thyme,Spices and Herbs,8,511.3,4090.4,Saturday,November,Winter,2025,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-30006,21/02/2025,Carrots,Vegetables,2,224.57,449.14,Friday,February,Winter,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10980,09/07/2023,Poppy Seeds,Nuts and Seeds,1,190.03,190.03,Sunday,July,Monsoon,2023,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-30974,04/10/2025,Bananas,Fruits,6,214.55,1287.3,Saturday,October,Monsoon,2025,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-10190,18/12/2023,Cabbage,Vegetables,2,33.67,67.33,Monday,December,Winter,2023,Ecoville,Katraj / Katraj‑Kondhwa Rd
TXN-20139,05/03/2024,Cinnamon,Spices and Herbs,3,333.9,1001.7,Tuesday,March,Summer,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10992,26/08/2023,Papaya,Fruits,1,20.42,20.42,Saturday,August,Monsoon,2023,ANNAPURNA,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-10699,31/01/2023,Sunflower Seeds,Nuts and Seeds,3,26.71,80.14,Tuesday,January,Winter,2023,FreshLeaf Agro,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10606,20/10/2023,Sweet Potato,Vegetables,3,64.95,194.85,Friday,October,Winter,2023,Vrundavan Farms,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10180,20/11/2023,Black Beans,Grains and Pulses,3,51.63,154.89,Monday,November,Winter,2023,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10301,08/11/2023,Turnip,Vegetables,1,18.05,18.05,Wednesday,November,Winter,2023,Vrundavan Farms,Katraj / Katraj‑Kondhwa Rd
TXN-30544,23/06/2025,Lettuce,Vegetables,6,119.66,717.96,Monday,June,Summer,2025,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30775,17/11/2025,Cashews,Nuts and Seeds,2,888.68,1777.36,Monday,November,Winter,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20060,07/03/2024,Snow Peas,Vegetables,3,115.48,346.44,Thursday,March,Summer,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30819,20/08/2025,Flax Seeds,Nuts and Seeds,4,304.45,1217.8,Wednesday,August,Monsoon,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-30878,21/11/2025,Pineapple,Fruits,3,247.02,741.06,Friday,November,Winter,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30565,26/01/2025,Asparagus,Vegetables,1,98.53,98.53,Sunday,January,Winter,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-20069,06/09/2024,Drumsticks,Vegetables,5,54.92,274.6,Friday,September,Monsoon,2024,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30524,21/09/2025,Chives,Vegetables,2,191.21,382.42,Sunday,September,Monsoon,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30205,17/01/2025,Broccoli,Vegetables,1,201.1,201.1,Friday,January,Winter,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20243,02/10/2024,Cherries,Fruits,6,49.11,294.66,Wednesday,October,Winter,2024,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10016,01/05/2023,Mustard Greens,Vegetables,2,24.29,48.59,Monday,May,Summer,2023,Vrundavan Farms,Katraj / Katraj‑Kondhwa Rd
TXN-30980,29/01/2025,Yam,Vegetables,1,81.52,81.52,Wednesday,January,Winter,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-10546,17/06/2023,Coriander Seeds,Spices and Herbs,4,302.22,1208.88,Saturday,June,Summer,2023,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10658,06/04/2023,Sunflower Seeds,Nuts and Seeds,4,141.97,567.86,Thursday,April,Summer,2023,Urban Roots,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30704,21/10/2025,Flax Seeds,Nuts and Seeds,1,931.66,931.66,Tuesday,October,Monsoon,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30735,10/07/2025,Flax Seeds,Nuts and Seeds,1,222.69,222.69,Thursday,July,Monsoon,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20504,18/05/2024,Bay Leaves,Spices and Herbs,5,305.67,1528.35,Saturday,May,Summer,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10959,19/07/2023,Broccoli,Vegetables,2,12.26,24.53,Wednesday,July,Monsoon,2023,Ecoville,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30331,16/12/2025,Cashews,Nuts and Seeds,7,795.96,5571.72,Tuesday,December,Winter,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10797,19/08/2023,Coriander,Vegetables,1,19.65,19.65,Saturday,August,Monsoon,2023,GreenHarvest,Katraj / Katraj‑Kondhwa Rd
TXN-10225,25/09/2023,Spinach,Vegetables,2,40.96,81.92,Monday,September,Monsoon,2023,Ecoville,Katraj / Katraj‑Kondhwa Rd
TXN-30074,07/06/2025,Yam,Vegetables,1,148.68,148.68,Saturday,June,Summer,2025,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-20799,20/07/2024,Walnuts,Nuts and Seeds,1,436.34,436.34,Saturday,July,Monsoon,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30485,06/04/2025,Bitter Gourd,Vegetables,2,40.13,80.26,Sunday,April,Summer,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30962,27/09/2025,Guava,Fruits,6,235.07,1410.42,Saturday,September,Monsoon,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-30277,03/10/2025,Cinnamon,Spices and Herbs,2,449.63,899.26,Friday,October,Monsoon,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30085,03/08/2025,Tarragon,Spices and Herbs,1,235.52,235.52,Sunday,August,Monsoon,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20693,31/05/2024,Cinnamon,Spices and Herbs,1,190.06,190.06,Friday,May,Summer,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-20045,21/03/2024,Almonds,Nuts and Seeds,2,457.04,914.08,Thursday,March,Summer,2024,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10469,25/10/2023,Peaches,Fruits,4,140.85,563.4,Wednesday,October,Winter,2023,Krishi Organic,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-10954,20/06/2023,Parsnip,Vegetables,3,12.77,38.31,Tuesday,June,Summer,2023,Ecoville,Katraj / Katraj‑Kondhwa Rd
TXN-30976,03/04/2025,Sweet Potato,Vegetables,8,140.51,1124.08,Thursday,April,Summer,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-10639,22/01/2023,Ginger,Vegetables,1,77.74,77.74,Sunday,January,Winter,2023,Ecoville,Katraj / Katraj‑Kondhwa Rd
TXN-30778,26/12/2025,Peas,Vegetables,1,269.18,269.18,Friday,December,Winter,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-20218,11/03/2024,Chestnuts,Nuts and Seeds,2,467.54,935.08,Monday,March,Summer,2024,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-20158,08/02/2024,Kale,Vegetables,2,92.18,184.36,Thursday,February,Winter,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20415,15/07/2024,Coriander,Vegetables,2,201.76,403.52,Monday,July,Monsoon,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30713,16/04/2025,Bananas,Fruits,6,181.15,1086.9,Wednesday,April,Summer,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20527,27/12/2024,Cauliflower,Vegetables,2,196.52,393.04,Friday,December,Winter,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30921,10/01/2025,Pecans,Nuts and Seeds,7,591.25,4138.75,Friday,January,Winter,2025,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20300,21/04/2024,Apples,Fruits,2,223.05,446.1,Sunday,April,Summer,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30866,09/07/2025,Lettuce,Vegetables,5,134.35,671.75,Wednesday,July,Monsoon,2025,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-20603,08/03/2024,Sunflower Seeds,Nuts and Seeds,3,290.06,870.18,Friday,March,Summer,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10160,29/01/2023,Chives,Vegetables,1,28.5,28.5,Sunday,January,Winter,2023,GreenHarvest,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20704,28/08/2024,Brazil Nuts,Nuts and Seeds,1,933.21,933.21,Wednesday,August,Monsoon,2024,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-10956,21/06/2023,Green Beans,Vegetables,3,43.12,129.36,Wednesday,June,Summer,2023,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-30915,02/10/2025,Tarragon,Spices and Herbs,6,625.06,3750.36,Thursday,October,Monsoon,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10877,28/12/2023,Yam,Vegetables,1,77.68,77.68,Thursday,December,Winter,2023,Ecoville,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20919,08/04/2024,Bitter Gourd,Vegetables,1,77.65,77.65,Monday,April,Summer,2024,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-20884,20/10/2024,Sunflower Seeds,Nuts and Seeds,4,349.31,1397.24,Sunday,October,Winter,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30200,06/12/2025,Grapes,Fruits,5,42.85,214.25,Saturday,December,Winter,2025,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-10098,20/02/2023,Spring Onion,Vegetables,4,47.16,188.63,Monday,February,Winter,2023,Nature's Cart,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30827,14/05/2025,Onions,Vegetables,1,34.52,34.52,Wednesday,May,Summer,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-30557,29/05/2025,Garlic,Vegetables,6,195.8,1174.8,Thursday,May,Summer,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10253,15/03/2023,Coriander Seeds,Spices and Herbs,3,181.8,545.39,Wednesday,March,Summer,2023,FreshLeaf Agro,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10103,27/03/2023,Bananas,Fruits,2,75.95,151.91,Monday,March,Summer,2023,Sahyadri Farms,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-20445,05/09/2024,Carrots,Vegetables,3,189.71,569.13,Thursday,September,Monsoon,2024,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-20443,17/08/2024,Onions,Vegetables,1,86.58,86.58,Saturday,August,Monsoon,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-20648,17/05/2024,Potatoes,Vegetables,1,148.98,148.98,Friday,May,Summer,2024,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-10586,30/09/2023,Green Beans,Vegetables,2,36.49,72.98,Saturday,September,Monsoon,2023,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10627,26/10/2023,Turmeric,Vegetables,4,30.56,122.23,Thursday,October,Winter,2023,Ecoville,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20696,03/11/2024,Drumsticks,Vegetables,3,168.83,506.49,Sunday,November,Winter,2024,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-30101,06/03/2025,Peppercorn,Spices and Herbs,1,355.19,355.19,Thursday,March,Summer,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30199,12/07/2025,Spring Onion,Vegetables,6,71.29,427.74,Saturday,July,Monsoon,2025,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-10403,23/10/2023,Okra,Vegetables,4,78.45,313.8,Monday,October,Winter,2023,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20154,27/01/2024,Mustard Seeds,Spices and Herbs,3,193.35,580.05,Saturday,January,Winter,2024,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-30255,08/07/2025,Drumsticks,Vegetables,6,174.37,1046.22,Tuesday,July,Monsoon,2025,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-20682,01/04/2024,Pecans,Nuts and Seeds,1,468.51,468.51,Monday,April,Summer,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30056,27/06/2025,Peas,Vegetables,6,113.55,681.3,Friday,June,Summer,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-30844,28/04/2025,Yam,Vegetables,2,54.59,109.18,Monday,April,Summer,2025,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10452,21/10/2023,Parsnip,Vegetables,3,21.27,63.81,Saturday,October,Winter,2023,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-30301,02/04/2025,Mint,Vegetables,2,49.84,99.68,Wednesday,April,Summer,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-20327,25/06/2024,Walnuts,Nuts and Seeds,2,709.75,1419.5,Tuesday,June,Monsoon,2024,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30049,29/07/2025,Cashews,Nuts and Seeds,1,729.25,729.25,Tuesday,July,Monsoon,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10880,25/11/2023,Black Beans,Grains and Pulses,1,123.59,123.59,Saturday,November,Winter,2023,FreshLeaf Agro,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30918,27/11/2025,Peas,Vegetables,3,116.57,349.71,Thursday,November,Winter,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-10623,14/10/2023,Bitter Gourd,Vegetables,1,38.88,38.88,Saturday,October,Winter,2023,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-30393,25/06/2025,Lettuce,Vegetables,3,181.19,543.57,Wednesday,June,Summer,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-30772,28/05/2025,Zucchini,Vegetables,4,54.3,217.2,Wednesday,May,Summer,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-20787,28/05/2024,Apples,Fruits,4,258.78,1035.12,Tuesday,May,Summer,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-10262,16/05/2023,Pineapple,Fruits,2,117.04,234.07,Tuesday,May,Summer,2023,Sahyadri Farms,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-20634,10/08/2024,Kidney Beans,Grains and Pulses,1,271.03,271.03,Saturday,August,Monsoon,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-20438,12/11/2024,Snow Peas,Vegetables,2,118.24,236.48,Tuesday,November,Winter,2024,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30198,02/07/2025,Papaya,Fruits,1,111.34,111.34,Wednesday,July,Monsoon,2025,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-20969,17/01/2024,Mint,Vegetables,1,24.45,24.45,Wednesday,January,Winter,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30520,11/11/2025,Cabbage,Vegetables,6,81.33,487.98,Tuesday,November,Winter,2025,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-20802,29/05/2024,Blueberries,Fruits,1,294.07,294.07,Wednesday,May,Summer,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10640,11/11/2023,Jackfruit,Fruits,3,76.63,229.89,Saturday,November,Winter,2023,Sahyadri Farms,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
